豪泰客運,2011,0,往,臺北市－新竹轉運站,新竹轉運站,137,50,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,臺北車站(承德),137,50,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,馬偕醫院,139,50,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,民族重慶路口,139,50,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,酒泉重慶路口,140,51,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,清華大學,140,51,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,民生重慶路口,138,54,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,公園站,138,54,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,二分局,139,55,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,捷運大橋頭站,139,55,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,馬偕醫院,140,56,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,民族重慶路口,140,56,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,交通大學,141,58,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,新竹轉運站,138,59,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,臺北車站(承德),138,59,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,公園站,139,100,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,民生重慶路口,139,100,1,1,1,1,1,0,0
豪泰客運,2011,0,返,新竹轉運站－臺北市,捷運大橋頭站,140,101,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,二分局,140,101,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,酒泉重慶路口,141,103,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,清華大學,141,103,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,臺北車站(承德),139,105,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,新竹轉運站,139,105,1,1,1,1,1,0,0
豪泰客運,2011,0,往,臺北市－新竹轉運站,公園站,140,106,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,民生重慶路口,140,106,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,馬偕醫院,141,108,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,民族重慶路口,141,108,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,臺北車站(承德),140,111,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,新竹轉運站,140,111,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,二分局,141,113,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,捷運大橋頭站,141,113,0,0,0,0,0,1,1
豪泰客運,2011,0,往,臺北市－新竹轉運站,公園站,141,118,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,民生重慶路口,141,118,0,0,0,0,0,1,1
豪泰客運,2011,0,返,新竹轉運站－臺北市,臺北車站(承德),141,123,0,0,0,0,0,1,1
