日期,股票代號,股票名稱,券商代號,券商名稱,成交價,買進張數,賣出張數
20110315,50,台灣50,592I,元富嘉義,57,10,0
20110315,50,台灣50,592I,元富嘉義,57.55,10,0
20110315,50,台灣50,592I,元富嘉義,57.7,2,0
20110315,50,台灣50,592I,元富嘉義,57.75,10,0
20110315,50,台灣50,592I,元富嘉義,58,10,0
20110315,50,台灣50,592I,元富嘉義,58.2,2,0
20110315,50,台灣50,592I1,元富中港,55.65,0,30
20110315,50,台灣50,592I1,元富中港,56.2,1,0
20110315,50,台灣50,592J,元富松山,56.6,2,0
20110315,50,台灣50,592J,元富松山,57,2,0
20110315,50,台灣50,592J1,元富府中,57.85,0,1
20110315,50,台灣50,592L,元富中壢,56.85,1,0
20110315,50,台灣50,592L,元富中壢,57,0,2
20110315,50,台灣50,592L1,元富大裕,55.7,1,0
20110315,50,台灣50,592L1,元富大裕,56.35,5,0
20110315,50,台灣50,592L1,元富大裕,56.7,0,10
20110315,50,台灣50,592L1,元富大裕,57,5,0
20110315,50,台灣50,592L1,元富大裕,58.1,1,0
20110315,50,台灣50,592M,元富彰化,56,10,0
20110315,50,台灣50,592M,元富彰化,56.4,1,0
20110315,50,台灣50,592M,元富彰化,56.85,0,1
20110315,50,台灣50,592M,元富彰化,56.9,1,0
20110315,50,台灣50,592M,元富彰化,57.3,1,0
20110315,50,台灣50,592M,元富彰化,58.1,1,0
20110315,50,台灣50,592M1,元富成功,56.25,6,0
20110315,50,台灣50,592M1,元富成功,56.65,1,0
20110315,50,台灣50,592N,元富虎尾,56.85,3,0
20110315,50,台灣50,592N,元富虎尾,57.5,1,0
20110315,50,台灣50,592N1,元富西松,55.7,10,0
20110315,50,台灣50,592N1,元富西松,55.85,1,0
20110315,50,台灣50,592N1,元富西松,56.6,1,0
20110315,50,台灣50,592N1,元富西松,58,10,0
20110315,50,台灣50,592N1,元富西松,58.3,0,1
20110315,50,台灣50,592O,元富民生,55.7,0,10
20110315,50,台灣50,592O,元富民生,56.1,1,0
20110315,50,台灣50,592O,元富民生,56.15,1,0
20110315,50,台灣50,592O,元富民生,56.5,2,0
20110315,50,台灣50,592O,元富民生,57,3,10
20110315,50,台灣50,592O,元富民生,57.75,5,0
20110315,50,台灣50,592O,元富民生,58.15,5,0
20110315,50,台灣50,592O1,元富新興,56.25,2,0
20110315,50,台灣50,592O1,元富新興,56.3,1,0
20110315,50,台灣50,592O1,元富新興,56.35,5,0
20110315,50,台灣50,592O1,元富新興,56.4,1,0
20110315,50,台灣50,592O1,元富新興,56.6,1,0
20110315,50,台灣50,592O1,元富新興,56.7,1,0
20110315,50,台灣50,592O1,元富新興,56.8,2,0
20110315,50,台灣50,592O1,元富新興,56.9,1,0
20110315,50,台灣50,592O1,元富新興,56.95,0,2
20110315,50,台灣50,592O1,元富新興,57,1,1
20110315,50,台灣50,592O1,元富新興,57.05,0,1
20110315,50,台灣50,592O1,元富新興,57.5,0,1
20110315,50,台灣50,592O1,元富新興,57.75,2,0
20110315,50,台灣50,592O1,元富新興,57.95,1,0
20110315,50,台灣50,592O1,元富新興,58.15,1,0
20110315,50,台灣50,592O1,元富新興,58.3,3,0
20110315,50,台灣50,592O1,元富新興,58.35,1,0
20110315,50,台灣50,592P,元富同大,56,1,0
20110315,50,台灣50,592P,元富同大,56.35,1,0
20110315,50,台灣50,592P,元富同大,56.75,1,0
20110315,50,台灣50,592P,元富同大,57.5,0,1
20110315,50,台灣50,592P,元富同大,57.75,1,0
20110315,50,台灣50,592P,元富同大,58.15,1,0
20110315,50,台灣50,592P,元富同大,58.25,1,0
20110315,50,台灣50,592P,元富同大,58.7,1,0
20110315,50,台灣50,592Q,元富敦南,56,1,0
20110315,50,台灣50,592Q,元富敦南,56.25,5,0
20110315,50,台灣50,592Q,元富敦南,56.95,0,5
20110315,50,台灣50,592Q,元富敦南,57,5,0
20110315,50,台灣50,592Q,元富敦南,57.1,1,0
20110315,50,台灣50,592Q,元富敦南,57.8,5,0
20110315,50,台灣50,592Q1,元富屏東,56,1,0
20110315,50,台灣50,592Q1,元富屏東,56.2,2,0
20110315,50,台灣50,592Q1,元富屏東,56.4,1,0
20110315,50,台灣50,592Q1,元富屏東,57.75,0,1
20110315,50,台灣50,592Q1,元富屏東,57.9,0,1
20110315,50,台灣50,592R1,元富城東,55.6,20,0
20110315,50,台灣50,592R1,元富城東,55.65,20,0
20110315,50,台灣50,592R1,元富城東,55.7,100,1
20110315,50,台灣50,592R1,元富城東,55.85,91,0
20110315,50,台灣50,592R1,元富城東,55.9,40,0
20110315,50,台灣50,592R1,元富城東,55.95,20,0
20110315,50,台灣50,592R1,元富城東,56,2,0
20110315,50,台灣50,592R1,元富城東,56.05,50,0
20110315,50,台灣50,592R1,元富城東,56.1,1,0
20110315,50,台灣50,592R1,元富城東,56.15,120,0
20110315,50,台灣50,592R1,元富城東,56.2,100,0
20110315,50,台灣50,592R1,元富城東,56.25,101,0
20110315,50,台灣50,592R1,元富城東,56.3,100,0
20110315,50,台灣50,592R1,元富城東,56.35,200,2
20110315,50,台灣50,592R1,元富城東,56.4,241,0
20110315,50,台灣50,592R1,元富城東,56.45,203,2
20110315,50,台灣50,592R1,元富城東,56.5,54,0
20110315,50,台灣50,592R1,元富城東,56.55,5,0
20110315,50,台灣50,592R1,元富城東,56.6,30,0
20110315,50,台灣50,592R1,元富城東,56.65,77,0
20110315,50,台灣50,592R1,元富城東,56.7,190,0
20110315,50,台灣50,592R1,元富城東,56.75,81,0
20110315,50,台灣50,592R1,元富城東,56.8,45,0
20110315,50,台灣50,592R1,元富城東,56.85,180,0
20110315,50,台灣50,592R1,元富城東,56.9,341,0
20110315,50,台灣50,592R1,元富城東,56.95,15,0
20110315,50,台灣50,592R1,元富城東,57,48,2
20110315,50,台灣50,592R1,元富城東,57.05,35,0
20110315,50,台灣50,592R1,元富城東,57.25,21,0
20110315,50,台灣50,592R1,元富城東,57.3,40,0
20110315,50,台灣50,592R1,元富城東,57.35,80,2
20110315,50,台灣50,592R1,元富城東,57.4,30,0
20110315,50,台灣50,592R1,元富城東,57.45,22,0
20110315,50,台灣50,592R1,元富城東,57.5,32,22
20110315,50,台灣50,592R1,元富城東,57.6,41,1
20110315,50,台灣50,592R1,元富城東,57.65,60,0
20110315,50,台灣50,592R1,元富城東,57.75,140,0
20110315,50,台灣50,592R1,元富城東,57.8,80,0
20110315,50,台灣50,592R1,元富城東,57.85,40,0
20110315,50,台灣50,592R1,元富城東,57.9,20,0
20110315,50,台灣50,592R1,元富城東,57.95,100,0
20110315,50,台灣50,592R1,元富城東,58,50,0
20110315,50,台灣50,592R1,元富城東,58.05,55,0
20110315,50,台灣50,592R1,元富城東,58.2,1,0
20110315,50,台灣50,592R1,元富城東,58.35,0,1
20110315,50,台灣50,592R1,元富城東,58.5,1,0
20110315,50,台灣50,592R1,元富城東,58.55,10,0
20110315,50,台灣50,592S,元富基隆,57.95,2,0
20110315,50,台灣50,592U,元富宜蘭,55.65,1,0
20110315,50,台灣50,592U,元富宜蘭,56.8,1,0
20110315,50,台灣50,592U1,元富世貿,56.2,2,1
20110315,50,台灣50,592U1,元富世貿,56.45,1,0
20110315,50,台灣50,592U1,元富世貿,56.5,1,0
20110315,50,台灣50,592U1,元富世貿,56.6,4,0
20110315,50,台灣50,592U1,元富世貿,56.7,6,0
20110315,50,台灣50,592U1,元富世貿,56.85,5,0
20110315,50,台灣50,592U1,元富世貿,56.9,2,0
20110315,50,台灣50,592U1,元富世貿,56.95,1,0
20110315,50,台灣50,592U1,元富世貿,58,2,0
20110315,50,台灣50,592U1,元富世貿,58.25,2,0
20110315,50,台灣50,592U1,元富世貿,58.3,1,2
20110315,50,台灣50,592U1,元富世貿,58.5,1,0
20110315,50,台灣50,592V,元富民權,56.45,1,0
20110315,50,台灣50,592V,元富民權,57.45,1,0
20110315,50,台灣50,592V,元富民權,58.1,0,0
20110315,50,台灣50,592V,元富民權,58.15,1,0
20110315,50,台灣50,592V1,元富桃園,56,1,0
20110315,50,台灣50,592V1,元富桃園,56.25,1,0
20110315,50,台灣50,592V1,元富桃園,56.9,1,0
20110315,50,台灣50,592V1,元富桃園,57.45,1,0
20110315,50,台灣50,592V1,元富桃園,57.5,9,0
20110315,50,台灣50,592V1,元富桃園,57.75,1,0
20110315,50,台灣50,592V1,元富桃園,58,1,0
20110315,50,台灣50,592W,元富吉利,56.25,1,0
20110315,50,台灣50,592W1,元富佳里,57.5,1,0
20110315,50,台灣50,592W1,元富佳里,57.85,1,0
20110315,50,台灣50,592W1,元富佳里,58.1,0,1
20110315,50,台灣50,592X,元富草屯,56.45,1,0
20110315,50,台灣50,592X,元富草屯,57.5,2,0
20110315,50,台灣50,592X1,元富中山,56.2,1,0
20110315,50,台灣50,592X1,元富中山,56.4,2,0
20110315,50,台灣50,592X1,元富中山,56.45,20,0
20110315,50,台灣50,592X1,元富中山,56.65,20,0
20110315,50,台灣50,592X1,元富中山,56.7,2,0
20110315,50,台灣50,592X1,元富中山,56.85,1,5
20110315,50,台灣50,592X1,元富中山,56.9,8,0
20110315,50,台灣50,592X1,元富中山,57,1,0
20110315,50,台灣50,592X1,元富中山,57.5,0,7
20110315,50,台灣50,592X1,元富中山,57.65,13,0
20110315,50,台灣50,592X1,元富中山,57.7,10,0
20110315,50,台灣50,592X1,元富中山,57.85,1,0
20110315,50,台灣50,592X1,元富中山,58.3,0,5
20110315,50,台灣50,592Y,元富埔里,56.4,3,0
20110315,50,台灣50,592Y,元富埔里,56.55,5,0
20110315,50,台灣50,592Y1,元富花蓮,56.15,2,0
20110315,50,台灣50,592Y1,元富花蓮,56.4,1,0
20110315,50,台灣50,592Z,元富安南,55.6,5,0
20110315,50,台灣50,592Z,元富安南,56,1,0
20110315,50,台灣50,592Z,元富安南,56.2,5,0
20110315,50,台灣50,592Z,元富安南,56.65,2,0
20110315,50,台灣50,592Z,元富安南,56.85,1,0
20110315,50,台灣50,592Z,元富安南,57.3,5,0
20110315,50,台灣50,592Z,元富安南,57.75,5,0
20110315,50,台灣50,592Z1,元富文心,55.7,2,0
20110315,50,台灣50,592Z1,元富文心,56.2,1,0
20110315,50,台灣50,592Z1,元富文心,56.35,7,0
20110315,50,台灣50,592Z1,元富文心,56.4,4,0
20110315,50,台灣50,592Z1,元富文心,56.5,5,0
20110315,50,台灣50,592Z1,元富文心,56.55,1,0
20110315,50,台灣50,592Z1,元富文心,56.65,1,0
20110315,50,台灣50,592Z1,元富文心,56.85,3,0
20110315,50,台灣50,592Z1,元富文心,57.05,1,0
20110315,50,台灣50,592Z1,元富文心,57.5,1,0
20110315,50,台灣50,592Z1,元富文心,57.8,2,0
20110315,50,台灣50,592Z1,元富文心,58.05,1,0
20110315,50,台灣50,592Z1,元富文心,58.15,3,0
20110315,50,台灣50,5961,日茂埔里,56.7,2,0
20110315,50,台灣50,5962,日茂南投,56.25,1,0
20110315,50,台灣50,5963,日茂竹山,58,2,0
20110315,50,台灣50,5964,日茂霧峰,56,1,0
20110315,50,台灣50,6012,奔亞網路,55.65,1,0
20110315,50,台灣50,6012,奔亞網路,55.85,4,0
20110315,50,台灣50,6012,奔亞網路,55.95,0,4
20110315,50,台灣50,6012,奔亞網路,56.15,2,0
20110315,50,台灣50,6012,奔亞網路,56.2,1,0
20110315,50,台灣50,6012,奔亞網路,56.25,0,2
20110315,50,台灣50,6012,奔亞網路,56.3,1,0
20110315,50,台灣50,6012,奔亞網路,56.4,1,5
20110315,50,台灣50,6012,奔亞網路,56.5,2,1
20110315,50,台灣50,6012,奔亞網路,56.6,0,2
20110315,50,台灣50,6012,奔亞網路,56.65,0,1
20110315,50,台灣50,6012,奔亞網路,56.7,0,6
20110315,50,台灣50,6012,奔亞網路,56.75,0,1
20110315,50,台灣50,6012,奔亞網路,56.8,1,0
20110315,50,台灣50,6012,奔亞網路,56.85,2,0
20110315,50,台灣50,6012,奔亞網路,56.9,4,2
20110315,50,台灣50,6012,奔亞網路,57,0,3
20110315,50,台灣50,6012,奔亞網路,57.05,1,0
20110315,50,台灣50,6012,奔亞網路,57.25,1,0
20110315,50,台灣50,6012,奔亞網路,57.35,1,0
20110315,50,台灣50,6012,奔亞網路,57.5,1,1
20110315,50,台灣50,6012,奔亞網路,57.65,1,0
20110315,50,台灣50,6012,奔亞網路,57.75,6,0
20110315,50,台灣50,6012,奔亞網路,57.95,1,0
20110315,50,台灣50,6012,奔亞網路,58,1,0
20110315,50,台灣50,6012,奔亞網路,58.05,1,0
20110315,50,台灣50,6012,奔亞網路,58.15,3,0
20110315,50,台灣50,6012,奔亞網路,58.2,1,0
20110315,50,台灣50,6012,奔亞網路,58.3,2,0
20110315,50,台灣50,6012,奔亞網路,58.35,1,0
20110315,50,台灣50,6012,奔亞網路,58.5,2,0
20110315,50,台灣50,6012,奔亞網路,58.6,1,0
20110315,50,台灣50,6012,奔亞網路,58.7,0,3
20110315,50,台灣50,6110,台中商銀,55.85,0,1
20110315,50,台灣50,6110,台中商銀,56.4,3,0
20110315,50,台灣50,6110,台中商銀,56.8,1,0
20110315,50,台灣50,6110,台中商銀,57.35,1,0
20110315,50,台灣50,6110,台中商銀,58.1,1,0
20110315,50,台灣50,6160,中國信託,55.9,10,0
20110315,50,台灣50,6160,中國信託,56,1,0
20110315,50,台灣50,6160,中國信託,56.1,5,0
20110315,50,台灣50,6160,中國信託,56.25,152,0
20110315,50,台灣50,6160,中國信託,56.3,10,0
20110315,50,台灣50,6160,中國信託,56.35,10,0
20110315,50,台灣50,6160,中國信託,56.4,2,0
20110315,50,台灣50,6160,中國信託,56.5,1,0
20110315,50,台灣50,6160,中國信託,56.55,2,0
20110315,50,台灣50,6160,中國信託,56.75,200,0
20110315,50,台灣50,6160,中國信託,57,1,0
20110315,50,台灣50,6160,中國信託,57.05,499,5
20110315,50,台灣50,6160,中國信託,57.1,2,0
20110315,50,台灣50,6160,中國信託,57.5,6,0
20110315,50,台灣50,6160,中國信託,57.7,2,0
20110315,50,台灣50,6160,中國信託,57.8,5,0
20110315,50,台灣50,6162,中信託忠,56.2,3,0
20110315,50,台灣50,6162,中信託忠,56.6,2,0
20110315,50,台灣50,6162,中信託忠,56.75,3,0
20110315,50,台灣50,6162,中信託忠,57.45,3,0
20110315,50,台灣50,6162,中信託忠,57.75,3,0
20110315,50,台灣50,6163,中信託永,55.7,1,0
20110315,50,台灣50,6163,中信託永,56,1,0
20110315,50,台灣50,6163,中信託永,56.15,1,0
20110315,50,台灣50,6163,中信託永,56.2,2,0
20110315,50,台灣50,6163,中信託永,56.25,2,0
20110315,50,台灣50,6163,中信託永,56.35,5,0
20110315,50,台灣50,6163,中信託永,56.4,1,0
20110315,50,台灣50,6163,中信託永,56.85,0,1
20110315,50,台灣50,6163,中信託永,56.9,7,0
20110315,50,台灣50,6163,中信託永,56.95,2,0
20110315,50,台灣50,6163,中信託永,57.9,2,0
20110315,50,台灣50,6163,中信託永,57.95,0,4
20110315,50,台灣50,6164,中信託文,56.1,1,0
20110315,50,台灣50,6164,中信託文,56.25,10,0
20110315,50,台灣50,6164,中信託文,56.5,3,0
20110315,50,台灣50,6164,中信託文,56.7,21,0
20110315,50,台灣50,6164,中信託文,56.85,10,1
20110315,50,台灣50,6164,中信託文,57,5,0
20110315,50,台灣50,6164,中信託文,57.1,1,0
20110315,50,台灣50,6164,中信託文,57.7,1,0
20110315,50,台灣50,6165,中信託新,56.8,1,0
20110315,50,台灣50,6165,中信託新,56.85,1,0
20110315,50,台灣50,6165,中信託新,56.9,1,0
20110315,50,台灣50,6165,中信託新,57.75,0,5
20110315,50,台灣50,6165,中信託新,57.85,1,0
20110315,50,台灣50,616K,中信託高,55.95,1,0
20110315,50,台灣50,616K,中信託高,56.1,2,0
20110315,50,台灣50,616K,中信託高,56.45,2,0
20110315,50,台灣50,616K,中信託高,56.9,5,0
20110315,50,台灣50,616K,中信託高,57,0,1
20110315,50,台灣50,616K,中信託高,57.45,1,0
20110315,50,台灣50,616K,中信託高,58.2,1,0
20110315,50,台灣50,616K,中信託高,58.35,1,0
20110315,50,台灣50,616K,中信託高,58.5,1,0
20110315,50,台灣50,6210,新百王,57.5,1,0
20110315,50,台灣50,6380,光和,55.9,20,0
20110315,50,台灣50,6380,光和,56.4,0,20
20110315,50,台灣50,6380,光和,56.6,1,0
20110315,50,台灣50,6381,光和溪湖,56.9,1,0
20110315,50,台灣50,6381,光和溪湖,57.7,2,0
20110315,50,台灣50,6382,光和田中,56.45,5,0
20110315,50,台灣50,6450,永全,56.7,1,0
20110315,50,台灣50,6450,永全,56.9,1,0
20110315,50,台灣50,6450,永全,57.3,1,0
20110315,50,台灣50,6451,永全南崁,55.7,1,0
20110315,50,台灣50,6451,永全南崁,56.2,2,0
20110315,50,台灣50,6451,永全南崁,56.7,5,0
20110315,50,台灣50,6451,永全南崁,56.9,1,0
20110315,50,台灣50,6451,永全南崁,57,10,0
20110315,50,台灣50,6451,永全南崁,57.05,0,1
20110315,50,台灣50,6451,永全南崁,57.5,0,1
20110315,50,台灣50,6451,永全南崁,57.6,0,3
20110315,50,台灣50,6451,永全南崁,57.7,1,0
20110315,50,台灣50,6460,大昌,56.2,3,0
20110315,50,台灣50,6460,大昌,56.7,1,0
20110315,50,台灣50,6460,大昌,56.75,1,0
20110315,50,台灣50,6460,大昌,57.9,1,0
20110315,50,台灣50,6461,大昌樹林,56.2,2,0
20110315,50,台灣50,6461,大昌樹林,56.45,2,0
20110315,50,台灣50,6461,大昌樹林,56.65,10,0
20110315,50,台灣50,6461,大昌樹林,56.7,1,0
20110315,50,台灣50,6461,大昌樹林,58.3,2,0
20110315,50,台灣50,6462,大昌安康,56.4,2,0
20110315,50,台灣50,6463,大昌新竹,56.1,1,0
20110315,50,台灣50,6463,大昌新竹,56.2,5,0
20110315,50,台灣50,6463,大昌新竹,56.25,2,0
20110315,50,台灣50,6463,大昌新竹,56.3,0,1
20110315,50,台灣50,6463,大昌新竹,56.7,1,0
20110315,50,台灣50,6463,大昌新竹,57.75,1,0
20110315,50,台灣50,6464,大昌新店,55.7,1,0
20110315,50,台灣50,6464,大昌新店,56,2,0
20110315,50,台灣50,6464,大昌新店,56.2,1,0
20110315,50,台灣50,6464,大昌新店,56.25,1,0
20110315,50,台灣50,6464,大昌新店,56.3,1,0
20110315,50,台灣50,6464,大昌新店,56.75,2,0
20110315,50,台灣50,6464,大昌新店,56.85,1,0
20110315,50,台灣50,6464,大昌新店,57,4,0
20110315,50,台灣50,6464,大昌新店,57.5,4,0
20110315,50,台灣50,6464,大昌新店,57.6,3,0
20110315,50,台灣50,6464,大昌新店,57.9,2,0
20110315,50,台灣50,6464,大昌新店,58.3,11,0
20110315,50,台灣50,6465,大昌桃園,56.25,1,0
20110315,50,台灣50,6465,大昌桃園,56.35,1,0
20110315,50,台灣50,6465,大昌桃園,56.5,1,0
20110315,50,台灣50,6465,大昌桃園,56.65,0,1
20110315,50,台灣50,6465,大昌桃園,56.9,1,3
20110315,50,台灣50,6465,大昌桃園,57,0,13
20110315,50,台灣50,6465,大昌桃園,57.05,0,7
20110315,50,台灣50,6465,大昌桃園,57.5,0,1
20110315,50,台灣50,6465,大昌桃園,57.65,1,0
20110315,50,台灣50,6465,大昌桃園,57.7,1,0
20110315,50,台灣50,6465,大昌桃園,57.75,1,0
20110315,50,台灣50,6465,大昌桃園,57.8,2,0
20110315,50,台灣50,6465,大昌桃園,58,2,0
20110315,50,台灣50,6465,大昌桃園,58.05,6,0
20110315,50,台灣50,6465,大昌桃園,58.1,1,0
20110315,50,台灣50,6465,大昌桃園,58.15,2,0
20110315,50,台灣50,6465,大昌桃園,58.25,1,0
20110315,50,台灣50,6465,大昌桃園,58.3,1,0
20110315,50,台灣50,6480,福邦,56.1,0,7
20110315,50,台灣50,6480,福邦,56.8,100,0
20110315,50,台灣50,6480,福邦,56.9,50,0
20110315,50,台灣50,6480,福邦,57,57,0
20110315,50,台灣50,6480,福邦,57.8,200,0
20110315,50,台灣50,6530,大眾,55.65,1,0
20110315,50,台灣50,6530,大眾,56,1,0
20110315,50,台灣50,6530,大眾,56.4,2,0
20110315,50,台灣50,6530,大眾,56.7,1,0
20110315,50,台灣50,6530,大眾,56.75,0,1
20110315,50,台灣50,6530,大眾,56.8,1,0
20110315,50,台灣50,6530,大眾,57.3,0,1
20110315,50,台灣50,6530,大眾,57.5,0,3
20110315,50,台灣50,6530,大眾,58.15,1,0
20110315,50,台灣50,6531,大眾左楠,55.7,1,0
20110315,50,台灣50,6531,大眾左楠,56,1,0
20110315,50,台灣50,6531,大眾左楠,56.5,2,0
20110315,50,台灣50,6531,大眾左楠,57,1,1
20110315,50,台灣50,6531,大眾左楠,57.75,1,0
20110315,50,台灣50,6531,大眾左楠,58.6,0,5
20110315,50,台灣50,6532,大眾松江,56.7,3,0
20110315,50,台灣50,6533,大眾台南,57.85,0,1
20110315,50,台灣50,6535,大眾大安,55.85,1,0
20110315,50,台灣50,6535,大眾大安,56.25,1,0
20110315,50,台灣50,6535,大眾大安,56.35,1,1
20110315,50,台灣50,6535,大眾大安,56.4,17,0
20110315,50,台灣50,6535,大眾大安,56.7,1,0
20110315,50,台灣50,6535,大眾大安,56.9,1,0
20110315,50,台灣50,6535,大眾大安,57.4,1,0
20110315,50,台灣50,6535,大眾大安,57.6,1,1
20110315,50,台灣50,6535,大眾大安,58.35,0,1
20110315,50,台灣50,6537,大眾松山,57.5,20,0
20110315,50,台灣50,6538,大眾新營,56,5,0
20110315,50,台灣50,6538,大眾新營,57,4,0
20110315,50,台灣50,6539,大眾永康,56.25,1,0
20110315,50,台灣50,6539,大眾永康,56.65,1,0
20110315,50,台灣50,653A,大眾台東,56.75,2,0
20110315,50,台灣50,653A,大眾台東,57.5,0,1
20110315,50,台灣50,653C,大眾通營,56.65,1,0
20110315,50,台灣50,653C,大眾通營,56.9,3,0
20110315,50,台灣50,653D,大眾新板,56,10,0
20110315,50,台灣50,653D,大眾新板,56.2,0,3
20110315,50,台灣50,653D,大眾新板,56.5,0,1
20110315,50,台灣50,653D,大眾新板,56.7,0,1
20110315,50,台灣50,653D,大眾新板,56.8,1,0
20110315,50,台灣50,653D,大眾新板,56.9,1,0
20110315,50,台灣50,653D,大眾新板,56.95,0,1
20110315,50,台灣50,653D,大眾新板,57.05,0,1
20110315,50,台灣50,653D,大眾新板,57.3,2,0
20110315,50,台灣50,653D,大眾新板,58.05,2,0
20110315,50,台灣50,653D,大眾新板,58.15,3,0
20110315,50,台灣50,653J,大眾台中,56.2,15,0
20110315,50,台灣50,653J,大眾台中,56.3,1,0
20110315,50,台灣50,653J,大眾台中,56.75,1,0
20110315,50,台灣50,653J,大眾台中,56.8,1,0
20110315,50,台灣50,653J,大眾台中,56.9,1,0
20110315,50,台灣50,6640,渣打商銀,56.45,1,0
20110315,50,台灣50,6640,渣打商銀,56.8,2,0
20110315,50,台灣50,6640,渣打商銀,57,1,0
20110315,50,台灣50,6640,渣打商銀,57.05,1,0
20110315,50,台灣50,6641,渣打新明,56,1,0
20110315,50,台灣50,6641,渣打新明,56.4,1,0
20110315,50,台灣50,6641,渣打新明,56.7,1,0
20110315,50,台灣50,6641,渣打新明,56.75,10,0
20110315,50,台灣50,6641,渣打新明,56.8,2,0
20110315,50,台灣50,6641,渣打新明,56.95,3,0
20110315,50,台灣50,6641,渣打新明,57.05,1,0
20110315,50,台灣50,6641,渣打新明,57.25,1,0
20110315,50,台灣50,6641,渣打新明,57.3,1,0
20110315,50,台灣50,6641,渣打新明,57.8,1,0
20110315,50,台灣50,6641,渣打新明,58.2,1,0
20110315,50,台灣50,6642,渣打新興,56,1,0
20110315,50,台灣50,6642,渣打新興,57.3,2,0
20110315,50,台灣50,6645,渣打竹南,56.2,1,0
20110315,50,台灣50,6645,渣打竹南,57,0,1
20110315,50,台灣50,6645,渣打竹南,57.3,1,0
20110315,50,台灣50,6648,渣打新社,56,1,0
20110315,50,台灣50,6648,渣打新社,56.85,1,0
20110315,50,台灣50,6648,渣打新社,58,1,0
20110315,50,台灣50,664C,渣打西湖,57.9,1,0
20110315,50,台灣50,664C,渣打西湖,57.95,2,0
20110315,50,台灣50,664E,渣打文心,55.9,0,2
20110315,50,台灣50,664E,渣打文心,56.8,4,0
20110315,50,台灣50,664F,渣打仁愛,56.4,2,0
20110315,50,台灣50,664F,渣打仁愛,57.5,1,0
20110315,50,台灣50,6660,和興,56.15,1,0
20110315,50,台灣50,6660,和興,56.3,1,0
20110315,50,台灣50,6660,和興,57.4,1,0
20110315,50,台灣50,6910,德信,56.4,1,0
20110315,50,台灣50,6910,德信,56.7,1,0
20110315,50,台灣50,6910,德信,56.9,1,0
20110315,50,台灣50,6910,德信,58.5,1,0
20110315,50,台灣50,6911,德信台北,56.25,1,0
20110315,50,台灣50,6911,德信台北,56.8,2,0
20110315,50,台灣50,6912,德信中正,55.75,1,0
20110315,50,台灣50,6912,德信中正,58.4,0,5
20110315,50,台灣50,6913,德信新營,58,1,0
20110315,50,台灣50,6913,德信新營,58.7,0,1
20110315,50,台灣50,6915,德信和平,56.35,10,0
20110315,50,台灣50,6950,福勝,56.45,1,0
20110315,50,台灣50,6950,福勝,57,1,0
20110315,50,台灣50,7000,兆豐,57.05,1,0
20110315,50,台灣50,7000,兆豐,57.5,0,100
20110315,50,台灣50,7000,兆豐,58.15,100,0
20110315,50,台灣50,7001,兆豐嘉義,55.6,1,0
20110315,50,台灣50,7003,兆豐台中,55.7,0,1
20110315,50,台灣50,7003,兆豐台中,56.3,1,0
20110315,50,台灣50,7003,兆豐台中,56.4,1,1
20110315,50,台灣50,7003,兆豐台中,56.45,1,0
20110315,50,台灣50,7003,兆豐台中,56.5,0,1
20110315,50,台灣50,7003,兆豐台中,56.6,0,1
20110315,50,台灣50,7003,兆豐台中,56.7,1,1
20110315,50,台灣50,7003,兆豐台中,56.85,1,0
20110315,50,台灣50,7003,兆豐台中,56.9,0,2
20110315,50,台灣50,7003,兆豐台中,56.95,0,1
20110315,50,台灣50,7003,兆豐台中,57,1,1
20110315,50,台灣50,7003,兆豐台中,57.05,0,1
20110315,50,台灣50,7003,兆豐台中,57.45,1,0
20110315,50,台灣50,7003,兆豐台中,57.5,0,2
20110315,50,台灣50,7003,兆豐台中,57.7,1,0
20110315,50,台灣50,7003,兆豐台中,58,2,0
20110315,50,台灣50,7003,兆豐台中,58.1,0,0
20110315,50,台灣50,7004,兆豐東高,56.65,1,0
20110315,50,台灣50,7005,兆豐中港,56.6,1,0
20110315,50,台灣50,7005,兆豐中港,56.9,2,0
20110315,50,台灣50,7005,兆豐中港,57.95,1,0
20110315,50,台灣50,7005,兆豐中港,58.55,0,2
20110315,50,台灣50,7006,兆豐台南,56.1,1,0
20110315,50,台灣50,7006,兆豐台南,56.35,0,1
20110315,50,台灣50,7006,兆豐台南,56.4,1,0
20110315,50,台灣50,7006,兆豐台南,56.5,2,0
20110315,50,台灣50,7006,兆豐台南,56.6,1,0
20110315,50,台灣50,7006,兆豐台南,56.95,0,1
20110315,50,台灣50,7006,兆豐台南,58.15,1,0
20110315,50,台灣50,7007,兆豐竹北,56.25,6,0
20110315,50,台灣50,7007,兆豐竹北,56.3,4,0
20110315,50,台灣50,7007,兆豐竹北,56.55,1,0
20110315,50,台灣50,7007,兆豐竹北,56.8,1,0
20110315,50,台灣50,7007,兆豐竹北,57,1,0
20110315,50,台灣50,7007,兆豐竹北,57.1,1,0
20110315,50,台灣50,7007,兆豐竹北,57.65,1,0
20110315,50,台灣50,7007,兆豐竹北,57.75,1,0
20110315,50,台灣50,7008,兆豐三重,56.25,2,0
20110315,50,台灣50,7008,兆豐三重,57.75,1,0
20110315,50,台灣50,7008,兆豐三重,58,0,1
20110315,50,台灣50,7008,兆豐三重,58.1,0,0
